"Raising Prospect of Impeaching Trump, House Seeks Mueller’s Grand Jury Secrets",2019,2019-07-26T16:16:26.000000000,NYT
"Raymond K. Price Jr., 88, a Key Nixon Speechwriter, Is Dead",2019,2019-02-14T21:16:48.000000000,NYT
"Thomas L. Phillips, C.E.O. Who Diversified Raytheon, Has Died",2019,2019-01-28T19:24:54.000000000,NYT
The Ego Maniac in the Oval Is ‘Exonerated’,2019,2019-04-20T18:48:51.000000000,NYT
What Trump Is Hiding From the Impeachment Hearings,2019,2019-11-13T00:00:07.000000000,NYT
Jimmy Carter Is Recovering From a Brain Procedure,2019,2019-11-12T03:10:46.000000000,NYT
Let Robert Mueller Testify,2019,2019-05-06T23:12:37.000000000,NYT
Should the House Just Start Jailing Trump Officials?,2019,2019-10-10T22:20:04.000000000,NYT
The House v. Trump: Stymied Lawmakers Increasingly Battle in the Courts,2019,2019-08-13T14:03:45.000000000,NYT
Impeach Trump for Racism?,2019,2019-12-10T22:40:03.000000000,NYT
A Viewer’s Guide to the First Impeachment Public Hearing,2019,2019-11-13T00:28:01.000000000,NYT
"Republicans, the Time Has Come",2019,2019-09-29T22:52:00.000000000,NYT
"Fred P. Graham, Legal Affairs Reporter and Court TV Anchor, Dies at 88",2019,2019-12-29T00:40:22.000000000,NYT
On Politics: The Pro-Pot Primary,2019,2019-03-18T07:35:48.000000000,NYT
"At Cohen Hearing, a Fixer and Washington’s Problems on Display",2019,2019-02-27T23:51:40.000000000,NYT
Will There Be Smoking Guns in the Mueller Report?,2019,2019-03-09T19:30:05.000000000,NYT
"A President Impeached, and a Nation Convulsed",2019,2019-12-19T03:14:47.000000000,NYT
Jimmy Carter Is Now the Longest-Living U.S. President,2019,2019-03-22T13:17:41.000000000,NYT
What’s on TV Saturday: ‘Bohemian Rhapsody’ and ‘Enchanted Kingdom’,2019,2019-07-06T05:00:06.000000000,NYT
Congress Waits as Barr Blacks Out Parts of Mueller Report,2019,2019-04-07T09:00:07.000000000,NYT
"The Use of Private Email and Chats, This Time by Trump’s Family, Comes Under Fire",2019,2019-03-23T00:43:32.000000000,NYT
Have We Had Enough of the Imperial Presidency Yet?,2019,2019-01-09T11:00:04.000000000,NYT
"Mitt Romney, Piling On Trump",2019,2019-01-02T13:21:35.000000000,NYT
Ruth Bader Ginsburg Reacts to Oscar Nomination for ‘RBG’,2019,2019-01-22T20:32:53.000000000,NYT
"Fireworks, Maybe, but Will Mueller Hearing Be a Turning Point?",2019,2019-07-24T00:05:19.000000000,NYT
"Bill Weld on Nixon, Mueller and How He Plans to Beat Trump in the Primary",2019,2019-04-23T20:45:22.000000000,NYT
A Voice of Conscience,2019,2019-12-18T13:41:24.000000000,NYT
"Edward Nixon, 88, President’s Brother and Champion, Is Dead",2019,2019-02-28T20:39:47.000000000,NYT
"Trumpism, in Five Pages",2019,2019-09-26T12:22:42.000000000,NYT
Hillary Clinton Reads Her Emails at Venice Art Show,2019,2019-09-12T18:31:35.000000000,NYT
BuzzFeed News in Limbo Land,2019,2019-01-20T21:58:07.000000000,NYT
Should Congress Try to Impeach President Trump?,2019,2019-04-25T09:00:01.000000000,NYT
Impeachment Investigators Exploring Whether Trump Lied to Mueller,2019,2019-11-18T17:52:49.000000000,NYT
"Trump, Zuckerberg & Pals Are Breaking America",2019,2019-10-29T23:08:00.000000000,NYT
Justice Dept. Agrees to Turn Over Key Mueller Evidence to House,2019,2019-06-10T16:01:46.000000000,NYT
"Justice Dept. Tells Mueller Deputies Not to Testify, Scrambling an Agreement",2019,2019-07-10T01:38:49.000000000,NYT
Hope Hicks Agrees to Interview With House Panel,2019,2019-06-12T23:43:12.000000000,NYT
What Are the Most Important Things Students Should Learn in School?,2019,2019-02-21T10:00:01.000000000,NYT
"Accountants Must Turn Over Trump’s Financial Records, Lower-Court Judge Rules",2019,2019-05-20T21:11:25.000000000,NYT
Can Americans Get Along?,2019,2019-01-04T10:00:07.000000000,NYT
"Democrats, Don’t Overreach on Impeachment",2019,2019-12-04T11:00:08.000000000,NYT
"MSNBC’s Surprise Guest: George Conway, Husband of Kellyanne",2019,2019-11-13T19:36:27.000000000,NYT
Support for Impeachment Has Grown but Also Slowed,2019,2019-10-11T17:08:38.000000000,NYT
It’s a Beach if We Say So: Lost Scenes From Downtown’s Hipster Landfill,2019,2019-06-17T22:00:09.000000000,NYT
The White House and Congress Are Heading for a Collision. Who Will Win?,2019,2019-03-06T11:00:04.000000000,NYT
How Rosenstein Fell Short,2019,2019-05-01T12:12:42.000000000,NYT
The Honest People Donald Trump Cannot Fathom,2019,2019-11-16T19:30:11.000000000,NYT
How We’re Watching Impeachment,2019,2019-11-14T00:05:05.000000000,NYT
"Liberals Want Trump Impeached, but Centrist Freshmen May Have the Final Say",2019,2019-06-16T14:17:33.000000000,NYT
"From Nixon to Trump, Zoe Lofgren Is Democrats’ Memory on Impeachment",2019,2019-12-12T01:03:47.000000000,NYT
Slate Picks a Skilled Storyteller as Its New Top Editor,2019,2019-03-06T15:10:04.000000000,NYT
"My Fellow Republicans, Please Follow the Facts",2019,2019-11-25T16:00:07.000000000,NYT
Trump’s Future and the Clinton Precedent,2019,2019-10-05T00:49:54.000000000,NYT
By the Book: James Ellroy,2019,2019-06-06T09:00:07.000000000,NYT
Pelosi Has History and the Constitution at Her Back,2019,2019-10-20T23:00:11.000000000,NYT
"Francis Rooney, G.O.P. Lawmaker Who Won’t Rule Out Impeachment, Is to Retire",2019,2019-10-19T18:55:57.000000000,NYT
Stephen Colbert Sees Trump Impeachment Inquiry as a Thing to Celebrate,2019,2019-09-25T07:08:43.000000000,NYT
"Kitty Tucker, 75, Who Raised Awareness of the Silkwood Case, Dies",2019,2019-04-11T21:29:26.000000000,NYT
America Is Done Waiting for the Mueller Report,2019,2019-04-01T10:00:05.000000000,NYT
People Are Trying to Figure Out William Barr. He’s Busy Stockpiling Power.,2019,2019-06-09T18:26:57.000000000,NYT
House Judiciary Panel Asks Trump if He Will Present Impeachment Defense,2019,2019-11-29T21:56:26.000000000,NYT
Judge Signals Skepticism About Trump’s Bid to Block Subpoena for Financial Records,2019,2019-05-14T21:41:16.000000000,NYT
On Politics: The Biggest Stories of the Week,2019,2019-03-30T06:57:16.000000000,NYT
Late Into the Night on Capitol Hill: A Debate of Impeachment Articles Begins at 7 P.M.,2019,2019-12-12T04:41:27.000000000,NYT
Government Watchdogs Demand Justice Dept. Withdraw Whistle-Blower Ruling,2019,2019-10-25T19:32:50.000000000,NYT
Kamala Harris: Will McConnell Let the Senate Hold a Fair Impeachment Trial?,2019,2019-12-18T20:00:13.000000000,NYT
Bombshells and Cringe Jokes on a Huge Day of Testimony,2019,2019-11-20T22:36:46.000000000,NYT
"With Barr, Will Justice Be Done?",2019,2019-01-12T20:39:29.000000000,NYT
The People vs. Donald J. Trump,2019,2019-01-05T15:50:11.000000000,NYT
Can Fan Fiction Bridge the Partisan Divide?,2019,2019-11-23T10:00:06.000000000,NYT
Imprisoned for Trying to Save His Son,2019,2019-05-04T18:30:02.000000000,NYT
Germany Opens Massive Intelligence Complex (Maybe the World’s Largest) in Berlin,2019,2019-02-09T12:29:46.000000000,NYT
"Sylvia Chase, Pioneering Television Newswoman, Is Dead at 80",2019,2019-01-07T23:22:06.000000000,NYT
Rallies Spread on Eve of House Impeachment Votes,2019,2019-12-18T00:25:37.000000000,NYT
Wishing for a Tank-Free Fourth,2019,2019-07-03T22:59:47.000000000,NYT
Trump Has Received a Formal Invitation to Be Impeached,2019,2019-10-31T15:31:30.000000000,NYT
Touch of Evil,2019,2019-10-05T18:30:06.000000000,NYT
Trump Is Defying Congress. Will They Hold Him in Contempt?,2019,2019-05-07T19:06:19.000000000,NYT
The State of Russiagate,2019,2019-03-02T19:30:05.000000000,NYT
Stone-Cold Loser,2019,2019-01-26T19:30:01.000000000,NYT
Late Night Serves Hot Takes After First Public Impeachment Hearings,2019,2019-11-14T07:17:00.000000000,NYT
"As Democrats Demand Complete Mueller Report, Views Shift on Grand Jury Secrecy",2019,2019-07-08T09:00:07.000000000,NYT
We Don’t Need to Read the Mueller Report,2019,2019-03-22T22:11:08.000000000,NYT
The Next Several Months Will Be Nonstop. Brace Yourself.,2019,2019-03-05T00:37:59.000000000,NYT
Are Public Impeachment Hearings Working?,2019,2019-11-21T10:00:14.000000000,NYT
Surfers Fight to Block Oil Drilling in the Great Australian Bight,2019,2019-04-29T05:04:49.000000000,NYT
When Trump Gets His Alligator,2019,2019-10-05T18:30:08.000000000,NYT
Trump’s Circus Maximus,2019,2019-03-30T19:31:12.000000000,NYT
What Will Be the Catchphrase That Defines the Trump Impeachment?,2019,2019-12-09T23:34:41.000000000,NYT
Impeach Trump. Then Move On.,2019,2019-10-31T21:30:19.000000000,NYT
The Trump Impeachment Inquiry: What Happened Today,2019,2019-10-14T14:24:02.000000000,NYT
The Week in Business: The Economics of Impeachment,2019,2019-09-29T11:00:08.000000000,NYT
How Utopia Birthed Dystopia,2019,2019-05-11T18:38:41.000000000,NYT
"John Mulaney’s Comic Stew: Sondheim, ‘Drag Race’ and Spalding Gray",2019,2019-12-06T15:00:13.000000000,NYT
If Trump Were Anyone Else …,2019,2019-11-13T21:13:43.000000000,NYT
Trump Doesn’t Need to Commit a Crime to Be Kicked Out of Office,2019,2019-09-25T23:00:06.000000000,NYT
We Will Survive. Probably.,2019,2019-03-07T00:06:23.000000000,NYT
Late Night Delights in Republican Response to Purple Heart Veteran,2019,2019-11-20T08:18:29.000000000,NYT
Republicans Are Following Trump to Nowhere,2019,2019-11-19T11:00:09.000000000,NYT
Fox News? More Like Trump’s Impeachment Shield,2019,2019-11-16T19:15:04.000000000,NYT
The Supreme Court Should Tell Trump He Is Not Above the Law,2019,2019-11-15T18:00:41.000000000,NYT
"No, Trump Cannot Declare an ‘Emergency’ to Build His Wall",2019,2019-01-05T20:00:01.000000000,NYT
The America I Knew as Russia’s Foreign Minister Is Gone,2019,2019-10-22T15:00:07.000000000,NYT
Does Trump Think Our Constitutional Processes Are Beneath Him?,2019,2019-12-08T20:29:20.000000000,NYT
"Mueller Report Exceeds 300 Pages, Raising Questions About Four-Page Summary",2019,2019-03-28T14:23:14.000000000,NYT
"Richard Rosenbaum, 88, Loyal Rockefeller Republican, Is Dead",2019,2019-08-02T19:21:18.000000000,NYT
"Stanton T. Friedman, Scientist Who Tracked U.F.O.s, Dies at 84",2019,2019-05-21T20:31:01.000000000,NYT
"Democrats, Citing White House Emails, Renew Calls for Impeachment Witnesses",2019,2019-12-23T01:01:40.000000000,NYT
Will the G.O.P. Turn Against Trump?,2019,2019-10-03T09:00:10.000000000,NYT
‘Mindhunter’: 5 Things to Remember For Season 2,2019,2019-08-16T10:00:05.000000000,NYT
Elizabeth Warren Draws Sharp Contrasts With Rivals in New Hampshire Speech,2019,2019-12-12T15:00:31.000000000,NYT
"iTunes, Britain, Jeopardy: Your Monday Evening Briefing",2019,2019-06-03T21:54:54.000000000,NYT
"After Veto, Some Lawmakers See a New Emergency: Fixing the Act Trump Invoked",2019,2019-03-16T14:28:41.000000000,NYT
What the Senate Does Now Will Cast a Long Shadow,2019,2019-12-23T11:00:07.000000000,NYT
‘Watchmen’: Here’s What to Know From the Comics,2019,2019-10-18T16:09:25.000000000,NYT
Republicans Want to Turn the Impeachment Hearings Into ‘Judge Judy’,2019,2019-11-14T11:00:06.000000000,NYT
Remaining Silent About Corruption Should Not Be an Option,2019,2019-10-17T10:00:08.000000000,NYT
Photographic Evidence: 12 Hours of Mueller Day,2019,2019-07-25T00:11:50.000000000,NYT
"Ogden R. Reid, 93, Herald Tribune Editor and Congressman, Dies",2019,2019-03-03T16:37:38.000000000,NYT
Sylvia Chase and the Boys’ Club of TV News,2019,2019-01-12T19:46:45.000000000,NYT
Don’t Expect Polls to Change Republican Minds,2019,2019-11-11T00:00:06.000000000,NYT
Bob Dylan and the Myth of Boomer Idealism,2019,2019-07-17T09:00:05.000000000,NYT
Post-Roe America Won’t Be Like Pre-Roe America. It Will Be Worse.,2019,2019-05-17T00:41:27.000000000,NYT
Mr. Mueller’s Indictment,2019,2019-04-18T22:21:17.000000000,NYT
Jared Kushner Dismisses Russian Election Interference as ‘Couple of Facebook Ads’,2019,2019-04-23T18:06:12.000000000,NYT
An Encyclopedic Novel Intent on Reliving the Baby Boomers’ Touchstone Moments. All of Them.,2019,2019-02-10T16:00:01.000000000,NYT
"Over Shouts and Bangs of the Gavel, Democrats Make Their Impeachment Case Against Trump",2019,2019-12-10T00:49:17.000000000,NYT
Joe Biden in the Modern Age,2019,2019-04-01T22:30:00.000000000,NYT
"From Goldman’s 1MDB Scandal to Bitcoin, Here’s a Look Ahead at 2019",2019,2019-01-07T21:00:22.000000000,NYT
Republicans Sink Further Into Trump’s Cesspool,2019,2019-02-28T00:34:51.000000000,NYT
"If You Think the Oscars Have Gotten More Political, Here’s Why You’re Right",2019,2019-02-21T17:00:05.000000000,NYT
Moments in Reading That Salvaged an Often Sour Year,2019,2019-12-16T10:00:04.000000000,NYT
Impeach Trump? Defend Him? Cohen Hearing Shows Perils for Both Parties,2019,2019-02-28T01:53:14.000000000,NYT
How Can Democrats Keep Themselves From Overreaching?,2019,2019-10-09T10:00:08.000000000,NYT
"Facing Investigation, Giuliani Needed a Lawyer, but Firms Stayed Away",2019,2019-11-06T23:43:09.000000000,NYT
"Trump, Brexit, Israel: Your Thursday Briefing",2019,2019-09-26T04:32:59.000000000,NYT
"Impeachment Inquiry Is Legal, Judge Rules, Giving Democrats a Victory",2019,2019-10-25T19:33:36.000000000,NYT
"In Tense Times, ‘Call in the Woman’: Lagarde Will Lead the E.C.B.",2019,2019-07-02T22:07:02.000000000,NYT
Trudeau’s Ex-Attorney General: ‘Veiled Threats’ Were Made to Drop Case,2019,2019-02-28T01:30:58.000000000,NYT
The Real Legacy of the 1970s,2019,2019-02-02T19:30:04.000000000,NYT
"Whistle-Blower, Boeing, Labradoodles: Your Thursday Evening Briefing",2019,2019-09-26T21:28:53.000000000,NYT
The Eight Counts of Impeachment That Trump Deserves,2019,2019-12-08T23:30:08.000000000,NYT
This Is a Constitutional Crisis. What Happens Next?,2019,2019-10-09T15:50:52.000000000,NYT
Beware of Impeaching Trump. It Could Hurt the Presidency.,2019,2019-09-24T20:29:17.000000000,NYT
Lack of Electricity in Mueller Testimony Short-Circuits Impeachment,2019,2019-07-25T16:51:56.000000000,NYT
How Don McGahn Handled a Dishonest President,2019,2019-04-19T16:15:03.000000000,NYT
‘Redacted’ Is Word of the Day as the Mueller Report Lands,2019,2019-04-18T15:20:52.000000000,NYT
New York City Women in the House (of Representatives),2019,2019-04-03T09:00:11.000000000,NYT
Trump’s Face-Saving Way Out of Crisis Raises Fears Over Rule of Law,2019,2019-02-15T01:06:03.000000000,NYT
The Two Codes Your Kids Need to Know,2019,2019-02-12T23:30:03.000000000,NYT
"Michael Cohen, Trump’s Former Lawyer, Agrees to Testify to Congress",2019,2019-01-10T20:14:51.000000000,NYT
Trump Keeps Losing in Court. But His Legal Strategy Is Winning Anyway.,2019,2019-11-27T10:00:27.000000000,NYT
"Bill Barr, the Man From 1980",2019,2019-11-19T11:00:09.000000000,NYT
"Facing a Trump Stonewall, Democrats Struggle for Options to Compel Cooperation",2019,2019-05-08T23:50:26.000000000,NYT
Trump’s Grip Shows Signs of Slipping as Senate Prepares to Block Wall Emergency,2019,2019-03-05T00:39:47.000000000,NYT
"Two New Jobs, One Mission: Fighting the Trump Administration",2019,2019-01-20T14:40:02.000000000,NYT
"John Conyers Jr., Longest-Serving African-American in Congressional History, Dies at 90",2019,2019-10-27T20:38:04.000000000,NYT
How Impeachment Works and What You Need to Know About It,2019,2019-05-30T17:02:12.000000000,NYT
Mueller Report Has Washington Spinning (and It’s Not Even Filed),2019,2019-03-12T19:42:13.000000000,NYT
"Israelis Watch U.S. Abandon Kurds, and Worry: Who’s Next?",2019,2019-10-08T18:21:30.000000000,NYT
Trump Says He Discussed the ‘Russian Hoax’ in a Phone Call With Putin,2019,2019-05-03T18:03:30.000000000,NYT
Mueller’s Silence Allowed Openings for Trump and Barr to Shape Perception of Inquiry,2019,2019-04-20T00:17:57.000000000,NYT
"Jerome Facher, 93, Dies; Won Acquittal in Noted Pollution Case",2019,2019-10-03T20:57:32.000000000,NYT
Talks Between Democrats and Justice Dept. in Doubt Over Barr Contempt Vote,2019,2019-06-04T16:09:08.000000000,NYT
"National Emergency Powers and Trump’s Border Wall, Explained",2019,2019-01-07T23:46:30.000000000,NYT
How Lawmakers Will Debate Articles of Impeachment,2019,2019-12-11T19:48:39.000000000,NYT
How to Win Republican Support for Impeachment,2019,2019-10-01T00:55:23.000000000,NYT
Note to the Impeachment Investigators: Trump Rarely Acts Alone,2019,2019-09-29T15:37:53.000000000,NYT
"Impeachment, Indonesia, Britain: Your Thursday Briefing",2019,2019-09-25T20:37:36.000000000,NYT
Trump Isn’t the Only One With Conspiracy Theories,2019,2019-12-20T20:24:36.000000000,NYT
How Will Republicans Run in 2020?,2019,2019-11-07T22:45:02.000000000,NYT
‘Everything You’re Seeing Is Deception’: How Right-Wing Media Talks About Impeachment,2019,2019-09-26T19:46:52.000000000,NYT
Trump Is Pushing Democrats to the Brink. Look at Elijah Cummings.,2019,2019-05-08T09:00:08.000000000,NYT
Some Presidents Felt Trapped in the White House Bubble. Trump Thrives in It.,2019,2019-03-27T23:02:42.000000000,NYT
"John O. Marsh Jr., Ex-Army Chief and Presidents’ Adviser, Dies at 92",2019,2019-02-04T18:23:04.000000000,NYT
Mueller Delivered a Message. Washington Couldn’t Agree on What It Was.,2019,2019-05-30T00:21:25.000000000,NYT
"Boeing, Jussie Smollett, Measles: Your Wednesday Briefing",2019,2019-03-27T09:44:01.000000000,NYT
Will We Ever See Mueller’s Report on Trump? Maybe,2019,2019-01-17T00:12:01.000000000,NYT
Clinton’s White House Faced Impeachment With Discipline. Trump’s Approach Is Different.,2019,2019-09-27T18:55:27.000000000,NYT
Democracy in Crisis,2019,2019-06-15T09:00:05.000000000,NYT
"Russell Baker, Bard in a Buick",2019,2019-01-25T16:18:20.000000000,NYT
‘The World Is Watching the United States Now’,2019,2019-11-15T12:38:59.000000000,NYT
Battle Looms Over Executive Privilege as Congress Seeks Access to Mueller Files,2019,2019-03-22T23:56:24.000000000,NYT
There Are Worse Roles Than the Seducer. Ask Alexander Skarsgard.,2019,2019-10-18T14:00:07.000000000,NYT
How Trump Made a Writer of Thrillers Stick to Facts,2019,2019-12-21T21:28:26.000000000,NYT
"Behind a Star Witness, Democrats Take Their Impeachment Case to the Public",2019,2019-11-14T01:47:28.000000000,NYT
‘Drag This Out as Long as Possible’: Former Official Faces Rare Criminal Charges Under Open-Records Law,2019,2019-07-08T07:00:06.000000000,NYT
The Church of Techno-Optimism,2019,2019-09-28T18:30:05.000000000,NYT
"Elizabeth Warren, at Washington Sq. Park Rally, Promises to Take On Corruption",2019,2019-09-16T21:08:16.000000000,NYT
"As Trump Family Sues to Block Subpoenas, Democrats Ponder Impeachment",2019,2019-04-30T22:07:33.000000000,NYT
Australia’s Old and New Spending Spree?,2019,2019-01-25T00:01:10.000000000,NYT
"Trump Impeachment Inquiry Updates: The Complaint, the Testimony, the Reaction",2019,2019-09-26T11:20:11.000000000,NYT
"Damon Keith, Federal Judge Who Championed Civil Rights, Dies at 96",2019,2019-04-28T18:32:25.000000000,NYT
Notable Deaths 2019: Politics and Public Affairs,2019,2019-04-01T18:49:19.000000000,NYT
"Weather, Facebook, Venezuela: Your Thursday Briefing",2019,2019-01-31T10:42:37.000000000,NYT
What Is the Impeachment Process? A Step-by-Step Guide,2019,2019-12-02T18:53:06.000000000,NYT
The Supreme Court’s Final Exam,2019,2019-12-19T11:00:08.000000000,NYT
"Impeachment Hearing, Plague, Colin Kaepernick: Your Wednesday Briefing",2019,2019-11-13T10:35:04.000000000,NYT
"‘The Irishman’ Review: The Mob’s Greatest Hits, in a Somber Key",2019,2019-09-28T00:00:15.000000000,NYT
"Instead of ‘No Collusion!’ Trump Now Seems to Be Saying, So What if I Did?",2019,2019-09-23T23:59:09.000000000,NYT
Rediscovering the World of ‘Blue Highways’,2019,2019-02-22T10:00:02.000000000,NYT
An Envoy’s Damning Account of Trump’s Ukraine Pressure and Its Consequences,2019,2019-10-23T00:47:00.000000000,NYT
"House Subpoenas Giuliani, Trump’s Lawyer, for Ukraine Records",2019,2019-09-30T20:04:39.000000000,NYT
Trump Makes Clear He’s Ready for a Fight He Has Long Anticipated,2019,2019-09-24T14:20:21.000000000,NYT
Mueller Hearings on Wednesday Present Make-or-Break Moment for Democrats,2019,2019-07-20T09:00:14.000000000,NYT
"Presidential Power Must Be Curbed After Trump, 2020 Candidates Say",2019,2019-09-10T07:00:09.000000000,NYT
"Britain, the Vatican, Traveler Cyberattack: Your Tuesday Briefing",2019,2019-06-11T03:21:08.000000000,NYT
"For Trump and the System, Mueller’s Report Is a Turning Point and a Test",2019,2019-03-22T22:00:34.000000000,NYT
"Hong Kong, Trade War, World Cup: Your Tuesday Briefing",2019,2019-06-10T20:08:25.000000000,NYT
Clash Between Trump and House Democrats Poses Threat to Constitutional Order,2019,2019-05-07T23:17:27.000000000,NYT
"Elated, Furious, Wary: Impeachment Divides Voters, Like Everything Trump",2019,2019-09-25T23:59:07.000000000,NYT
"Mocked Abroad and Assailed at Home, Trump Returns to Face Impeachment",2019,2019-12-05T02:26:34.000000000,NYT
"Elijah Cummings, Brexit, Chicago: Your Thursday Briefing",2019,2019-10-17T09:34:48.000000000,NYT
Banana Republicans,2019,2019-10-01T10:00:10.000000000,NYT
Donald Trump Has Drained the Swamp (of Good Christmas Parties),2019,2019-12-20T10:00:10.000000000,NYT
A Great Big Gift Not on Trump’s Disclosure Form: Giuliani’s Legal Advice,2019,2019-12-13T21:39:26.000000000,NYT
The Joe Biden Media Frenzy,2019,2019-04-03T10:00:04.000000000,NYT
Impeachment Battle to Turn for First Time on a President’s Ties to a Foreign Country,2019,2019-09-28T17:07:47.000000000,NYT
"Joseph Maguire, Jacques Chirac, Renée Zellweger: Your Thursday Briefing",2019,2019-09-26T09:43:13.000000000,NYT
Marianne Williamson - Executive Power,2019,2019-09-10T02:15:48.000000000,NYT
"With White House Absent, Impeachment Devolves Into Partisan Brawl",2019,2019-12-08T18:39:33.000000000,NYT
"14 Answers to the Impeachment Inquiry, and What May Come Next",2019,2019-09-26T09:00:21.000000000,NYT
Liberal Freshmen Are Shaking the Capitol Just Days Into the New Congress,2019,2019-01-06T10:00:05.000000000,NYT
We Can’t See ‘Star Wars’ Anymore,2019,2019-12-20T20:15:05.000000000,NYT
The Florida Activist Is 78. The Legal Judgment Against Her Is $4 Million.,2019,2019-09-08T09:00:06.000000000,NYT
Pompeo Emerges as a Major Trump Enabler in Ukraine Affair,2019,2019-11-21T00:37:08.000000000,NYT
The Obama Presidential Library That Isn’t,2019,2019-02-20T20:03:47.000000000,NYT
Speaker Pelosi Returns,2019,2019-01-05T19:30:05.000000000,NYT
Fiona Hill Testifies ‘Fictions’ on Ukraine Pushed by Trump Help Russia,2019,2019-11-21T20:34:42.000000000,NYT
The Democracy Doomsayers Consider 2020,2019,2019-11-16T16:23:09.000000000,NYT
Mueller Warns of Russian Sabotage and Rejects Trump’s ‘Witch Hunt’ Claims,2019,2019-07-24T21:22:43.000000000,NYT
"Trump Lawyer’s Message Was a Clue for Mueller, Who Set It Aside",2019,2019-06-09T23:21:56.000000000,NYT
How a Fringe Theory About Ukraine Took Root in the White House,2019,2019-10-03T18:29:52.000000000,NYT
Boris Johnson Finds His Party Loyalists Aren’t as Loyal as Trump’s,2019,2019-09-08T06:00:04.000000000,NYT
Cory Booker - Executive Power,2019,2019-09-10T02:15:33.000000000,NYT
New Documents Reveal Details of Pompeo’s Role in Ukraine Affair,2019,2019-11-24T00:36:54.000000000,NYT
Will the Supreme Court End Gerrymandering? Arguments Begin This Week,2019,2019-03-25T09:00:05.000000000,NYT
It’s Mueller’s Investigation. But Right Behind Him Is Andrew Goldstein.,2019,2019-02-25T20:50:29.000000000,NYT
N.Y.C. Official Calls for Mandatory Diversity Effort in the Boardroom,2019,2019-10-11T10:40:52.000000000,NYT
Gladiators of Impeachment: How 2 Lawyers Got the Case,2019,2019-12-02T19:11:23.000000000,NYT
"Elijah Cummings, Powerful Democrat Who Investigated Trump, Dies at 68",2019,2019-10-17T09:57:33.000000000,NYT
When Should a President Be Impeached?,2019,2019-09-24T21:42:21.000000000,NYT
The President in Plain Sight Is Bad Enough,2019,2019-04-23T10:00:05.000000000,NYT
Trump Was Repeatedly Warned That Ukraine Conspiracy Theory Was ‘Completely Debunked’,2019,2019-09-29T18:46:37.000000000,NYT
‘The New Berlin Wall’: Why Ukraine Is Central to the Scandal,2019,2019-09-27T16:04:14.000000000,NYT
Mueller Delivers Report on Trump-Russia Investigation to Attorney General,2019,2019-03-22T21:03:19.000000000,NYT
Bob Dylan’s Glam Hootenanny: Returning to Rolling Thunder,2019,2019-06-05T16:18:04.000000000,NYT
Impeachment Report Says Trump Solicited Foreign Election Interference,2019,2019-12-03T18:51:37.000000000,NYT
Officials Testify Trump Call Was Inappropriate; One ‘Couldn’t Believe’ It,2019,2019-11-19T21:03:40.000000000,NYT
Trump Says He Alone Can Do It. His Attorney General Nominee Usually Agrees.,2019,2019-01-14T10:00:09.000000000,NYT
Key Moments from the First Impeachment Hearing in the Judiciary Committee,2019,2019-12-04T10:00:20.000000000,NYT
"The Extremely Online Decade of ‘Get Out,’ Fake Meat and Crystals",2019,2019-12-31T23:05:04.000000000,NYT
A Comic Novel About the George W. Bush No One Knows,2019,2019-02-11T10:00:05.000000000,NYT
4 Times Journalists Tell Their Story of Impeachment (the One in the ’90s),2019,2019-12-17T17:47:35.000000000,NYT
What We Know So Far From the Mueller Report,2019,2019-04-18T11:00:02.000000000,NYT
Michael Cohen Accuses Trump of Expansive Pattern of Lies and Criminality,2019,2019-02-27T22:06:34.000000000,NYT
The Lobbyists Blocking Nancy Pelosi and Her New Majority,2019,2019-01-10T11:00:04.000000000,NYT
Who Is Bill Barr?,2019,2019-10-26T18:30:01.000000000,NYT
"Russell Baker, Pulitzer-Winning Times Columnist and Humorist, Dies at 93",2019,2019-01-23T03:32:03.000000000,NYT
An Imagined Debate Between Legendary Playwrights,2019,2019-04-10T17:07:49.000000000,NYT
William Barr Says Mueller Report Will Be Public ‘Within a Week’,2019,2019-04-09T11:30:05.000000000,NYT
Fresh Narratives of Familiar Wars,2019,2019-05-23T20:38:57.000000000,NYT
"Diamond Doris, the Bourbon King and Other Stars of True Crime",2019,2019-10-25T09:00:11.000000000,NYT
Biden Wants to Work With ‘the Other Side.’ This Supreme Court Battle Explains Why.,2019,2019-09-07T09:00:18.000000000,NYT
Time Ryan - Executive Power,2019,2019-09-10T02:16:08.000000000,NYT
Shirley MacLaine on a Different Age of Sexual Harassers in Hollywood,2019,2019-11-04T13:09:15.000000000,NYT
Mark Sanford - Executive Power,2019,2019-10-07T16:19:07.000000000,NYT
Kamala Harris - Executive Power,2019,2019-09-10T02:15:57.000000000,NYT
Steve Bullock - Executive Power,2019,2019-09-10T02:16:05.000000000,NYT
A Portrait of the White House and Its Culture of Dishonesty,2019,2019-04-19T00:41:21.000000000,NYT
Bernie Sanders - Executive Power,2019,2019-09-10T02:15:52.000000000,NYT
Presidential Indictability - Executive Power,2019,2019-09-10T02:16:26.000000000,NYT
Tulsi Gabbard - Executive Power,2019,2019-09-10T02:15:43.000000000,NYT
Bill Weld - Executive Power,2019,2019-09-10T02:16:02.000000000,NYT
Amy Klobuchar - Executive Power,2019,2019-09-10T02:15:45.000000000,NYT
Beto O'Rourke - Executive Power,2019,2019-09-10T02:15:55.000000000,NYT
The 2010s Were the End of Normal,2019,2019-12-27T20:08:35.000000000,NYT
